iso_slogage,iso_sage_err2,iso_sage_err1,iso_srad_err2,iso_srad_err1,iso_smet,iso_smass,iso_sage,iso_steff_err2,iso_steff,iso_steff_err1,id_starname,gaia2_sparallax_err1,iso_slogage_err1,iso_slogage_err2,iso_srad,gaia2_sparallax_err2,iso_slogg,iso_smass_err1,iso_smass_err2,gaia2_sparallax,iso_smet_err2,iso_smet_err1,iso_slogg_err2,iso_slogg_err1
9.847141179483978,-1.2367567142256313,1.4222360949171815,-0.020140721063959477,0.021611021071571423,0.30872600407280615,1.1042540627580377,7.033009102222236,-56.18206611087862,5681.4114436620575,50.39362099086338,K02440,1.8308778770999997e-05,0.07998502691702924,-0.08399389165520255,1.3560041139782855,-1.8308778770999997e-05,4.21728677160237,0.04270829198172388,-0.03721104570700584,0.0011311398287200001,-0.044658428607525336,0.03581478928475201,-0.023690123522597695,0.01811960619858688
9.680596155261917,-2.769673848331927,2.664384678339596,-0.05652041421628429,0.07744758921976502,0.03325232719706331,0.999814560225208,4.792875581458688,-57.67774957911661,5762.521280671658,62.216184924131994,K01209,0.000112645099372,0.19198314505306868,-0.37455696689755946,1.0189011403412247,-0.000112645099372,4.414997642784668,0.03350219942340571,-0.03292262702791571,0.0010027604841600002,-0.038051080644504166,0.04634827520854003,-0.06781089625152514,0.057771958705516546
9.851475187524555,-0.5416580793485899,0.5606358768272344,-0.032600814444505355,0.03292971455001781,-0.01153305969394245,1.0870545955089337,7.103545842715551,-60.233828846541655,5851.355704614511,58.07540951034298,K03308,1.58076337992e-05,0.03299060589184677,-0.034446389723116866,1.6811601466026467,-1.58076337992e-05,4.020639691797599,0.02497457495525679,-0.022966516429587136,0.000839466644678,-0.03647414197917034,0.045772462342155845,-0.0167518902427517,0.0187113173692115
9.873141151353655,-1.470530852248471,2.121484778854777,-0.03895255928132624,0.0511450859920215,0.05021279833150068,1.116302602310635,7.4669140339171065,-53.6643698385551,4908.482275333841,59.34211221008263,K01032,1.4562836743700002e-05,0.10860493810725913,-0.09525177394741924,2.6309806497355863,-1.4562836743700002e-05,3.64823614597311,0.07091353832032432,-0.07492901424332055,0.000902485026679,-0.041227256608740194,0.0409775030971352,-0.037970627650184774,0.027068011814620707
9.685310292009406,-2.0735898603526186,2.234790193164427,-0.011401037409643044,0.013221855861186738,0.2803331803558905,1.0128870662554337,4.845184196416324,-55.15124733649009,5518.30050152383,58.58028943546651,K00584,1.57588843632e-05,0.16472139470806368,-0.2425806268566184,1.0058713175072056,-1.57588843632e-05,4.438155524338601,0.03897480495583072,-0.02896992331710113,0.00150570843123,-0.04127110797231265,0.04608224419351353,-0.021939189059022368,0.02150331386355475
9.66781567999494,-0.35702680498285044,0.3332894417918615,-0.042654064819813264,0.04477157300070367,-0.050525392888759346,1.2042141907777046,4.653885348930489,-62.49607997822841,6066.786984609424,66.49071423497935,K03791,1.70705165157e-05,0.03003890966235012,-0.03466462340067622,1.9483323743519723,-1.70705165157e-05,3.937440295053546,0.028250850908192238,-0.02328429115909514,0.000756155049217,-0.04172776257579611,0.04313625319241839,-0.01896073286793909,0.022791844664316052
9.02829679379366,-0.7439533831743226,1.5606584886720924,-0.007060941804309939,0.003405046210279039,0.04026256031416117,0.8360008213248525,1.0673252746367499,-22.113975980533723,4972.164740405985,46.750755634671805,K00988,1.7197487253700002e-05,0.391325883864571,-0.5185945268729348,0.7616358869208445,-1.7197487253700002e-05,4.599190998140012,0.009048619952308878,-0.011750131961448362,0.0031207843608999997,-0.0392359335723265,0.04383653277401345,-0.009935469667302854,0.00628728743596163
9.03089759624476,-0.6828491657371226,1.2643990407265453,-0.014337455571466151,0.01160340331012133,0.0350279179988406,1.0922586390933018,1.0737362026225576,-44.610561937864986,5958.223898041379,52.94141975526509,K00386,1.80454073646e-05,0.3379720319418382,-0.4388463282235495,1.03577749719753,-1.80454073646e-05,4.446731932782182,0.01738159829273367,-0.030251962680900357,0.0013664745344,-0.032866903272783445,0.04405491436744388,-0.02082046808066007,0.012049152547453978
9.971747049430148,-3.5177136994494758,2.92266214830631,-0.012358981294084082,0.012035929244121446,-0.1066578578239624,0.8086411005023425,9.370160921091614,-47.42281224688577,5243.929709490724,47.51861315239876,K02874,2.1611633758900004e-05,0.11790458143589966,-0.2044095435848412,0.8173875062097445,-2.1611633758900004e-05,4.518858288306994,0.028671327243297462,-0.022642079890006994,0.001355740669,-0.0361718268011971,0.04292641499697486,-0.018731175338264627,0.024627662612497936
9.497454146446703,-0.30183357924100207,1.07417399570347,-0.007633511172389973,0.011500076456256725,-0.048587799947201464,1.328602809074922,3.1437944755442446,-53.192309412213945,6238.973499586475,42.66622929162713,K00975,3.23070874076e-05,0.12764918267551373,-0.04383604844869282,1.9300175375418478,-3.23070874076e-05,3.9894998424607278,0.022434790503814916,-0.10254254631420978,0.009185910602539999,-0.041717768765868725,0.03893939350604413,-0.039996370486556465,0.010173451837050429
9.824725574749227,-0.38136413683888737,0.3951252361798092,-0.02716517979305544,0.029027686271168918,0.012676339560407951,1.1232755900210534,6.679217328077172,-61.612428440201256,5712.88089387254,56.411320329772025,K00149,1.47253891411e-05,0.024960511287092757,-0.02553304213530616,1.9015814695239712,-1.47253891411e-05,3.928122723236415,0.020463343645290122,-0.02077360878019152,0.0010750217587200002,-0.04602171653784372,0.035936495395001294,-0.015053332364824534,0.014134313370638196
