iso_slogage,iso_sage_err2,iso_sage_err1,iso_srad_err2,iso_srad_err1,iso_smet,iso_smass,iso_sage,iso_steff_err2,iso_steff,iso_steff_err1,id_starname,iso_slogage_err2,iso_slogage_err1,iso_srad,iso_sparallax_err2,iso_sparallax_err1,iso_slogg,iso_smass_err1,iso_smass_err2,iso_smet_err2,iso_smet_err1,iso_sparallax,iso_slogg_err2,iso_slogg_err1
9.76507022541,-0.963771142851,1.69464932153,-0.0550780093461,0.0605760984757,0.372183278286,1.19871672259,5.82197351465,-49.6077146967,5671.10958606,46.7590052318,K00046,-0.0785946237281,0.110952533656,1.561755992,-3.94461658466e-05,3.94461658466e-05,4.12702670684,0.0498838594364,-0.0683014260126,-0.044157086589,0.0396315921331,0.00118,-0.0351636266406,0.0275628635213
9.9363367523,-1.84923219803,1.80617250388,-0.0310088154174,0.0316471616555,-0.0849951127531,0.933349486129,8.63647961539,-57.4444275025,5779.21870937,59.3915282878,K00049,-0.104643071363,0.0824740581018,1.07165743345,-3.77359245282e-05,3.77359245282e-05,4.34562585079,0.0308599686498,-0.0293387925606,-0.0461668076743,0.0356957923447,0.00179,-0.0302421785269,0.0315537108952
9.04608738044,-0.690315932377,1.26379252034,-0.0173000893871,0.0136016555655,0.205862648364,1.05386048672,1.1119554312,-36.4839800883,5622.49927322,35.7568008851,K00063,-0.421146091997,0.329712983036,0.967993697091,-4.83321838944e-05,4.83321838944e-05,4.48805213724,0.0138644392106,-0.0250922843256,-0.0426163500801,0.0378362596801,0.00491,-0.0155212332802,0.0165808321271
9.89920067309,-0.795284385896,0.824739657137,-0.071199640726,0.0752905076787,0.0714777917484,1.09589069972,7.92867603697,-61.1731588159,5355.86168424,60.2889505904,K00064,-0.0459046039486,0.0429768802364,1.97754471783,-4.29418211072e-05,4.29418211072e-05,3.88279108702,0.0335011590609,-0.0328153132738,-0.0460537456645,0.0427486644045,0.00139,-0.0220637524562,0.0236168152871
9.99899187265,-2.5090631005,2.19646344667,-0.0231635111439,0.0262804821384,-0.111855673954,0.872135346272,9.97681393129,-54.7217073949,5604.23857622,58.9566082272,K00069,-0.125802053817,0.0864156452277,0.955889056999,-0.000163229899222,0.000163229899222,4.41488233146,0.030749739686,-0.0247016514664,-0.0356384494713,0.0454783614648,0.01043,-0.0278788349558,0.0308354199812
9.79141028459,-2.8514578642,2.77828859954,-0.0227298141888,0.0252433625435,0.0855624193754,0.938551468556,6.1860052548,-56.8668178166,5512.62052273,56.1166728268,K00070,-0.268373390592,0.161105799916,0.941802183471,-5.2e-05,5.2e-05,4.46064066382,0.0366577965432,-0.0324638470847,-0.035000356139,0.0457918924807,0.00337,-0.0314853190214,0.0319484032923
10.1016780432,-1.40006128892,0.877262607349,-0.0275261169508,0.0298775898265,-0.121810008409,0.867306143154,12.6379910416,-40.7047529438,5644.50461867,44.7463645744,K00072,-0.0509917301497,0.029146157599,1.05327695918,-0.000113771701227,0.000113771701227,4.32923211287,0.0187990294609,-0.0139258273235,-0.0386552668367,0.0435409851062,0.00561,-0.0232076876901,0.0240821020103
9.70195599308,-0.401917687335,0.434559906179,-0.0732189131891,0.0743091117773,-0.0672079328642,1.1850350221,5.03449591822,-60.8643836447,5937.59410028,63.0580207219,K00075,-0.0361332310492,0.0359563632964,2.01899605528,-8.82949602186e-05,8.82949602186e-05,3.90020735604,0.0289054888389,-0.030492723788,-0.0391836793997,0.0464429073954,0.00301,-0.0240200076875,0.0257277501487
9.74351795641,-3.72565377246,4.5831368831,-0.0130979004285,0.0140730056487,0.0818025315421,0.81107498042,5.54010449677,-51.4662932159,4903.37452395,49.0308440967,K00082,-0.48477277801,0.261801635931,0.770350425045,-7.08801805867e-05,7.08801805867e-05,4.57263137789,0.0238850254676,-0.026756117954,-0.0366677599359,0.0453451598749,0.00894,-0.0245531987905,0.0210313892343
9.87874840208,-2.96726664756,2.82114388147,-0.0224183886252,0.0243864900581,-0.0518289396982,0.888257389767,7.56394569313,-58.5322022272,5529.02077621,57.3307478628,K00084,-0.216304221062,0.137661844731,0.911089742533,-6.32455532034e-05,6.32455532034e-05,4.46569601096,0.0337094795829,-0.030070424032,-0.0402596711344,0.0420623039259,0.00449,-0.0320752076886,0.0316241625301
9.46867408561,-0.373347604955,0.455155881558,-0.0500163902093,0.0524571438779,0.105546999659,1.2435365852,2.94221283441,-52.8910126895,6211.42757152,50.2670706494,K00085,-0.0589327651691,0.0624685977361,1.42786492969,-9.61041102139e-05,9.61041102139e-05,4.2192393401,0.0161979700935,-0.0279813530623,-0.0432329561698,0.0375839964188,0.0034,-0.0297582786581,0.0273625760901
9.95598913871,-3.20501798427,2.7989914583,-0.0205558880243,0.0216855297559,-0.220529500291,0.829758863712,9.03626874601,-54.2544817913,5539.66694293,56.9647046851,K00087,-0.19022742089,0.117188671846,0.862770480005,-7.08801805867e-05,7.08801805867e-05,4.48257753228,0.0312185207744,-0.0257566674235,-0.0401554574647,0.0453729029849,0.00512,-0.0280800402259,0.0318288594562
9.57186560808,-1.49460706689,1.48352968656,-0.0303954776121,0.0329115253436,0.0650286733682,1.06715392949,3.73134673835,-58.5775471459,5924.3893302,54.2858463233,K00092,-0.222250167486,0.145378413487,1.10389885895,-6.7052218457e-05,6.7052218457e-05,4.37797340607,0.0333518600453,-0.0328796924488,-0.0461948540683,0.0354308693611,0.00359,-0.0304272511126,0.028854980162
9.54097964672,-0.597535963826,0.648705394152,-0.0390998135072,0.0518678061294,0.0447709250815,1.17995542662,3.47519874487,-66.5798613309,6175.82612165,59.665293988,K00094,-0.0819397469426,0.074328914747,1.35565917572,-5.75847201956e-05,5.75847201956e-05,4.24165531715,0.0331413904927,-0.0284337758551,-0.0393156410437,0.043901788322,0.00214,-0.0273988804962,0.0225053437541
9.47569687198,-0.297515684935,0.64630387997,-0.0765456626373,0.0786162833936,0.165426956862,1.3882394634,2.99017683023,-55.3559727176,6067.80835258,62.4157080034,K00097,-0.0455151683941,0.0849844162104,1.92340599168,-4.29418211072e-05,4.29418211072e-05,4.00800196193,0.0397501594216,-0.0574269591208,-0.0459020201649,0.037188482685,0.00116,-0.0325274197677,0.0307104718597
9.30168058013,-0.41938953657,0.35194475169,-0.0460569286174,0.0428174966395,0.0277818766044,1.30091402263,2.00299829739,-64.5149218654,6498.12748343,65.553295751,K00098,-0.102032684445,0.0702998286727,1.45793491331,-4.65188133985e-05,4.65188133985e-05,4.21883689023,0.023774791714,-0.0344867296451,-0.0436662713288,0.0460581291709,0.00189,-0.0233755232397,0.0323492828966
9.99253205219,-4.64943510158,2.93518634638,-0.00872315548323,0.0115239090731,-0.287676575634,0.708842240739,9.82951414979,-43.7573507817,4984.7124005,45.5955480224,K00099,-0.278195665042,0.113478577028,0.697741667306,-4.472135955e-05,4.472135955e-05,4.59826322827,0.0243170132302,-0.0161491105897,-0.0447880023914,0.0352917893092,0.00456,-0.0133792007359,0.0192431495837
9.73037989153,-1.48095571286,1.45000353891,-0.0349596532097,0.0360942543824,0.219428979744,1.07593742074,5.37501761091,-58.9291691472,5759.15495223,59.6689387657,K00102,-0.139977040963,0.103724110006,1.16022954785,-5.75847201956e-05,5.75847201956e-05,4.33771421489,0.0307678620866,-0.0318077625426,-0.0462438704586,0.0407322180483,0.00245,-0.0300610930146,0.0315899018435
9.68860425599,-2.58420813211,2.73397542144,-0.0199722118698,0.0221591985118,-0.0143668509307,0.926824506123,4.88207285386,-53.0847131605,5570.07999938,56.5689137333,K00103,-0.327279798359,0.193125432228,0.909455677258,-4.11825205639e-05,4.11825205639e-05,4.48727338029,0.0330962827999,-0.0319416076401,-0.0348156213933,0.0455863219948,0.0032,-0.0318752196691,0.0271945974497
9.92508566193,-4.66742070692,3.71357864025,-0.0150345043873,0.0131761434597,0.296977570165,0.811419329439,8.41561118052,-46.4184313753,4727.8735739,46.0637647254,K00104,-0.351264009398,0.158746130851,0.780701817818,-4.472135955e-05,4.472135955e-05,4.56058008512,0.0235312290313,-0.0190483411082,-0.0393717859697,0.042326276045,0.00508,-0.0189079975494,0.0243335050433
10.0955829659,-1.74590273956,1.02357812627,-0.0185603437557,0.0214648193191,-0.360476469273,0.79410438533,12.4618628107,-40.5236445664,5625.39168413,43.4728133753,K00105,-0.0655518792039,0.0342821853469,0.887640142032,-5.75847201956e-05,5.75847201956e-05,4.43873821753,0.0157659493992,-0.0120287487641,-0.0354032482423,0.0444933176032,0.00301,-0.0183634774923,0.0204660997347
9.61458584074,-0.495518465015,1.10002939082,-0.0453219128533,0.0895373059737,0.231530323778,1.26402068384,4.11704715009,-60.0020375616,5902.23907615,66.062880019,K00107,-0.0556939112716,0.10284136766,1.60256066832,-5.38516480713e-05,5.38516480713e-05,4.11948324317,0.039310510058,-0.0545596804733,-0.0429284815363,0.047449005548,0.00153,-0.0349155087716,0.0315590529349
9.76792729162,-1.29000514298,1.06842536787,-0.0511375977674,0.0582925336139,0.116602359935,1.15147135215,5.860400431,-59.5481774317,5902.50786954,47.5407303009,K00108,-0.107973528317,0.0727323510318,1.56511460864,-5.94642749893e-05,5.94642749893e-05,4.10986034865,0.0656007110413,-0.0479614813207,-0.0461130587603,0.0334598134097,0.00195,-0.0343951881761,0.0292451130956
9.61271595198,-1.08986963713,1.08322905471,-0.0333247074967,0.0343068485407,-0.184542740737,1.0487266708,4.09935898867,-60.9634697587,6210.43710543,55.9682696552,K00110,-0.134223140974,0.101830736779,1.15791816791,-4.11825205639e-05,4.11825205639e-05,4.32837156642,0.0310659133103,-0.031330557431,-0.0463466749323,0.0366444478958,0.00197,-0.0295466336597,0.0306077422012
10.0885250242,-1.68741805719,1.12146924916,-0.0238724519013,0.0264989361764,-0.433458797872,0.807961661675,12.2609754881,-41.3167418775,5794.81281232,47.1163066344,K00111,-0.0643038956729,0.038010434443,0.954057633347,-5.75847201956e-05,5.75847201956e-05,4.38408761163,0.0183749424169,-0.0133134825277,-0.0454552751646,0.0348683543836,0.00278,-0.0231488806414,0.0248966851907
9.8980439883,-1.70054302588,1.6757438141,-0.0310467821788,0.0334377983738,-0.0514851996796,0.959562341185,7.90758717369,-59.849071491,5806.09871676,60.0003649104,K00112,-0.105159153971,0.0834724997103,1.09823310682,-4.83321838944e-05,4.83321838944e-05,4.33558088749,0.0307836431805,-0.0295268175025,-0.0405749458775,0.042064280371,0.00224,-0.0301243727068,0.0316544272458
9.86764211848,-1.70807536085,1.34852733626,-0.044547852391,0.0537827680687,0.382533371279,1.12872221802,7.37296408663,-58.5856569629,5609.31107724,49.3711288943,K00113,-0.114450734952,0.072948639543,1.47487540975,-6.89637585983e-05,6.89637585983e-05,4.15348116541,0.0654096637108,-0.0432116648139,-0.0371473506829,0.0441493888265,0.00228,-0.033342751064,0.0282305936236
9.72331998176,-1.6968973943,1.69385038557,-0.0284331631397,0.0309242001551,-0.109740608163,0.987231100933,5.28834745906,-60.144981038,5936.6421178,57.2006758756,K00115,-0.168050149349,0.120672168875,1.05616891976,-4.11825205639e-05,4.11825205639e-05,4.38251894826,0.0336790699288,-0.0322452696578,-0.0370339620597,0.0452186700625,0.00216,-0.0313527437113,0.0313722092077
9.8608533897,-1.74115561307,1.73360721732,-0.0291901535271,0.0312125111434,-0.111408276934,0.954004488128,7.25860878001,-59.0029119139,5861.08193977,59.3352742407,K00116,-0.119114734214,0.0930133406119,1.07138385621,-4.29418211072e-05,4.29418211072e-05,4.35498699996,0.0321937597168,-0.0301807646115,-0.0364331191435,0.0457139497522,0.00222,-0.030370026373,0.0311742033663
9.61965776686,-0.486590121316,1.06441006276,-0.0572523263448,0.0723315009307,0.292121034192,1.27031808051,4.16541011069,-58.7689125731,5846.59697638,67.3487701411,K00117,-0.0539492292393,0.098828989119,1.60560623698,-6.51459898996e-05,6.51459898996e-05,4.12516169313,0.0333108563186,-0.052647365626,-0.0377719137946,0.0449624081951,0.00175,-0.0363295663666,0.02798153103
9.95195794601,-1.10668981149,1.12359946411,-0.0444428798993,0.045644304398,0.0466273701358,1.00964658546,8.9527806898,-60.3117466095,5766.72748308,59.0374692052,K00118,-0.0573046119142,0.0513465978573,1.33356700578,-6.51459898996e-05,6.51459898996e-05,4.18970530946,0.0298264168871,-0.0280469333699,-0.0398100776318,0.0431532368354,0.0023,-0.0301699316125,0.0304789418625
9.74045541053,-0.613003803918,0.462042170712,-0.0655143818187,0.0711963240376,0.351950126939,1.24865841949,5.5011743648,-60.8982953223,5685.99374924,68.376017589,K00119,-0.0513090593787,0.0350251691421,1.92915226276,-4.472135955e-05,4.472135955e-05,3.9628148947,0.0415177178206,-0.0279788263943,-0.0429815400178,0.0411125669887,0.00154,-0.0258507642483,0.0331958823087
9.91169359241,-1.74885900842,1.01881983105,-0.051500069015,0.0535643512344,0.248786492332,1.09007047756,8.16006451563,-65.8549787626,5666.20006525,66.5615298574,K00122,-0.104753894268,0.0510963053963,1.4827993657,-6.7052218457e-05,6.7052218457e-05,4.13420718695,0.054638944601,-0.0301713375615,-0.0412251480237,0.0427074039199,0.00218,-0.0326826672117,0.0333208938747
9.87806286201,-0.969979311083,0.956531354418,-0.0467315229991,0.0494976836806,-0.0362730069804,1.03125678314,7.5520153149,-62.8629071338,5922.17201365,58.0954360796,K00123,-0.0597026084454,0.0517925232959,1.36669193561,-6.32455532034e-05,6.32455532034e-05,4.17782195281,0.0306018685019,-0.0287340868876,-0.0465477888724,0.0375594923586,0.00211,-0.0311779323345,0.030835753135
9.86454952734,-1.2028684346,1.24303850466,-0.036012909962,0.0375416567096,-0.121785391303,0.985134385357,7.32064803772,-58.799038449,5956.68530402,58.4039206993,K00124,-0.0779557001385,0.0681112350461,1.18736086733,-4.29418211072e-05,4.29418211072e-05,4.28013147186,0.0288642903565,-0.028275533263,-0.0427181470245,0.0458117218857,0.00182,-0.0297199306056,0.0295132073636
9.77079103977,-1.78627668404,1.7143154345,-0.0352412584932,0.0371073855728,0.347574497005,1.05813949293,5.89917173989,-59.4060435598,5598.23666196,61.6662571788,K00127,-0.156643411527,0.110792580695,1.11854838038,-3.60555127546e-05,3.60555127546e-05,4.36206644459,0.0308688114937,-0.02925365471,-0.0403168855935,0.0427104434431,0.00141,-0.0316095402702,0.0332749125393
9.91111872415,-1.47847238137,1.28942912189,-0.0456633987963,0.0465448360887,0.245698666816,1.06346286383,8.14927032176,-62.5479930761,5669.7731252,59.3425009321,K00128,-0.0869409381505,0.0637934329294,1.32749409471,-3.77359245282e-05,3.77359245282e-05,4.21787977139,0.0385706025977,-0.0304097118549,-0.0399413653004,0.0436302507771,0.00127,-0.0317171182015,0.0303722521477
9.36850129979,-0.292301578201,0.27905815651,-0.0585109422049,0.0614926586001,0.261532103611,1.36329156695,2.33615309402,-53.7454611105,6235.2168479,52.2155620563,K00134,-0.0580519583273,0.0490054761046,1.62272070096,-3.44093010682e-05,3.44093010682e-05,4.15416449278,0.0325204732385,-0.0141698904136,-0.0451313814662,0.0359476309009,0.00094,-0.0267994602131,0.0254184763243
9.53431025851,-0.530663038461,0.510839003677,-0.0584863445892,0.0506852812961,0.319563463014,1.25269529917,3.42223838758,-61.4311570128,5955.77817166,49.8817309644,K00135,-0.0731757448085,0.060422233608,1.43471493985,-3.60555127546e-05,3.60555127546e-05,4.21925201487,0.0263572518256,-0.0289434327569,-0.0464029625774,0.0413094100697,0.00098,-0.0281786718308,0.0315209111461
9.85418091744,-2.70917607261,2.64669597781,-0.0266707128942,0.0287557085759,0.260112787122,0.974300462783,7.14794031384,-57.5613731063,5442.45873706,56.6381521718,K00137,-0.206918838745,0.136807396353,0.99692299307,-4.11825205639e-05,4.11825205639e-05,4.42634741692,0.0337631288642,-0.0322475882217,-0.0450087003358,0.0367233537993,0.00213,-0.0319340746949,0.0331145524353
9.65421304619,-0.964977119216,1.03106610408,-0.0405782773867,0.0468457829145,0.198858347462,1.13825600281,4.51037910078,-62.7013898755,5900.21340132,59.9439686849,K00139,-0.104547563097,0.0894099969922,1.2682558625,-3.94461658466e-05,3.94461658466e-05,4.28324439793,0.0312882461308,-0.0337726818219,-0.0406126029148,0.0420943298222,0.00136,-0.0295448543947,0.0314125551594
9.91434654647,-3.06743069532,2.86833862427,-0.0249228176021,0.0258581547658,0.289681688282,0.943500282818,8.21006407334,-54.8186491295,5323.10823276,57.587717465,K00141,-0.203160982209,0.130130601138,0.962590695697,-3.60555127546e-05,3.60555127546e-05,4.44357769441,0.032673101259,-0.0296895974727,-0.03652972593,0.0452335140972,0.00201,-0.0304017299905,0.032356555263
9.83889011773,-2.63613911253,2.58776675835,-0.0265195314081,0.0286064111573,0.247138698385,0.978322460718,6.90065186095,-58.8082471913,5466.51000729,59.0277884204,K00142,-0.209020700692,0.138303719341,1.00163531678,-4.472135955e-05,4.472135955e-05,4.42478950533,0.0329824620969,-0.0315654372584,-0.0395190160635,0.0425218925356,0.00243,-0.0317251873102,0.0323859297637
9.82684970831,-4.04968298697,4.27130370368,-0.0144921241671,0.0154715605461,0.260778394889,0.852641757119,6.71196538861,-49.1682498491,4925.39468555,47.7897378392,K00144,-0.401595586939,0.21388191572,0.813328235546,-3.44093010682e-05,3.44093010682e-05,4.54723928257,0.025304911928,-0.0266521555659,-0.0449465857579,0.0361379695276,0.00319,-0.0256733791637,0.0255271364343
9.46321146261,-0.698957148681,1.1281970706,-0.226075691829,0.229719305363,0.0165330869159,1.44579812011,2.90543699835,-44.617025559,4892.9103489,45.5914014546,K00145,-0.119511496937,0.142485033881,4.58447008662,-2.87116701012e-05,2.87116701012e-05,3.27210667396,0.118658049234,-0.129834406002,-0.0457435864735,0.0357777229334,0.000589,-0.0493099229444,0.0474383160714
9.85464065857,-3.68314641557,3.51532267596,-0.0187305144274,0.0218640432394,0.232149646086,0.914106640836,7.15551108038,-53.5494729102,5235.13184188,55.4159620352,K00148,-0.314015330425,0.173557695407,0.897627455047,-4.29418211072e-05,4.29418211072e-05,4.49068301779,0.035559554331,-0.0315727817794,-0.0370500610645,0.04573402617,0.0031,-0.0304059998344,0.0313375342749
9.89349792299,-0.690081307813,0.736983222674,-0.0656696770912,0.0757098242811,0.010964785961,1.07275442645,7.82524462648,-58.7862409027,5706.69600321,59.0247397785,K00149,-0.0400940047469,0.0390888576536,1.73854425305,-4.472135955e-05,4.472135955e-05,3.98413467077,0.0300603603708,-0.0293438440371,-0.0456872607947,0.036667861069,0.00121,-0.0294744704686,0.0286967959135
10.0111882747,-3.19205820766,2.430855792,-0.0174318950966,0.0181289639804,-0.420537531507,0.773752968193,10.2609666179,-46.963280337,5520.37080305,49.8079066356,K00150,-0.161835920046,0.0923357118954,0.805810010909,-3.60555127546e-05,3.60555127546e-05,4.51134959689,0.0254640864412,-0.0184412312957,-0.0397541348477,0.0451627019016,0.00219,-0.0223558450204,0.0282463281175
9.1640876958,-0.578844447749,0.88969980579,-0.0341217616029,0.0534496551955,0.0389692366054,1.24541824596,1.45910886406,-76.7926530458,6399.39228999,60.3421924117,K00152,-0.219474549449,0.206759945496,1.28967018429,-2.58642610565e-05,2.58642610565e-05,4.31177278921,0.0323920475325,-0.042754513004,-0.0372687521507,0.0456589786006,0.001009,-0.039109435587,0.0193021666835
9.86795559577,-4.52119184697,4.31618114192,-0.0124705614396,0.013057855631,0.102749032043,0.785080070728,7.37828787315,-45.9472207862,4787.66711064,47.5816641964,K00153,-0.412030758623,0.200024911777,0.755494578427,-3.60555127546e-05,3.60555127546e-05,4.57461969415,0.0247396538563,-0.0217739341041,-0.041716051172,0.0390281620528,0.00385,-0.0202922174325,0.0237511201182
10.1151509554,-0.902437675234,0.588913767348,-0.0510381213285,0.0541153089008,-0.180507424696,0.88514992736,13.0361982175,-37.5709926722,5712.51282772,43.6495807185,K00155,-0.0311555353973,0.0191891250703,1.28324712365,-5.38516480713e-05,5.38516480713e-05,4.16567771915,0.0179018729761,-0.0135680972774,-0.0447607139621,0.0373024363481,0.00153,-0.0338876927263,0.0346847274878
9.88370246541,-4.66498946788,4.17429170985,-0.0109540327916,0.0120386763696,0.0757516252304,0.753326469924,7.65072277295,-47.6191040362,4664.70443048,44.0040973917,K00156,-0.408651452816,0.189099215905,0.725839236049,-3.44093010682e-05,3.44093010682e-05,4.59121748125,0.0212272833237,-0.0196956335199,-0.0418296216374,0.0428354740866,0.00386,-0.0170000034512,0.0195626911346
9.92987790097,-1.41249390777,1.46790738046,-0.0379153901443,0.0404854876979,0.0291099089612,0.984417888763,8.50898779987,-59.4866897258,5764.39426034,59.3101503034,K00157,-0.0788340676583,0.0691175084709,1.17853495157,-3.94461658466e-05,3.94461658466e-05,4.28568422254,0.0295285182425,-0.0289341792758,-0.0420822544065,0.0460396210941,0.00144,-0.0316427351963,0.0310247917076
9.65468100895,-1.40829357337,1.39157788235,-0.0311321084499,0.0339629561717,-0.0437734391168,1.04019353496,4.51524176218,-60.2275102358,6002.73167787,56.1785602675,K00159,-0.162346997891,0.116672701609,1.12117924309,-3.60555127546e-05,3.60555127546e-05,4.35238847916,0.0335422009632,-0.0316560082948,-0.0440477530181,0.0383164269235,0.00163,-0.0305402343561,0.0317836137146
9.79642327348,-3.79310004951,4.17076084816,-0.015437189051,0.0173234636329,0.312694381061,0.879022821298,6.25782297613,-52.7672532488,4991.51072255,47.9023539513,K00161,-0.404655168613,0.221802062839,0.836367465092,-3.77359245282e-05,3.77359245282e-05,4.53573508603,0.0273057481339,-0.0291327761509,-0.0456335600759,0.0355885005069,0.0034,-0.0272071558553,0.0265664891579
9.71196675543,-1.01588416423,1.11866280949,-0.0454940614493,0.0467042410128,0.190520068785,1.1161926311,5.15189206132,-55.8777111856,5858.77570861,56.6514508489,K00162,-0.0953853961193,0.0853392170903,1.26523526557,-3.77359245282e-05,3.77359245282e-05,4.27900899773,0.0320443768362,-0.0326676340679,-0.036625373243,0.0450079373631,0.00126,-0.0318967973811,0.0311537526158
9.91730085425,-4.59868068496,3.856499952,-0.0100769826516,0.0115416786812,-0.386621915039,0.709805737952,8.26610379429,-42.6834643828,5058.41940332,50.3882102951,K00163,-0.352939836995,0.166295055284,0.691628921565,-3.44093010682e-05,3.44093010682e-05,4.60713763758,0.0242576877385,-0.0203068174652,-0.0449421426137,0.034373640569,0.00325,-0.0173452028006,0.0206954700423
